code;text_long;text;version;year
7569;Repair of other current obstetric laceration;Repair ob laceration NEC;32;2015
757;Manual exploration of uterine cavity, postpartum;Manual explor uterus p/p;32;2015
758;Obstetric tamponade of uterus or vagina;Ob tamponade uterus/vag;32;2015
7591;Evacuation of obstetrical incisional hematoma of perineum;Evac ob inc hemat perin;32;2015
7592;Evacuation of other hematoma of vulva or vagina;Evac ob hemat vulva/vag;32;2015
7593;Surgical correction of inverted uterus;Surg corr invert uterus;32;2015
7594;Immediate postpartum manual replacement of inverted uterus;Man replac invert uterus;32;2015
7599;Other obstetric operations;Obstetric operation NEC;32;2015
7601;Sequestrectomy of facial bone;Facial bone sequestrect;32;2015
7609;Other incision of facial bone;Facial bone incision NEC;32;2015
7611;Biopsy of facial bone;Facial bone biopsy;32;2015
7619;Other diagnostic procedures on facial bones and joints;Facial bone dx proc NEC;32;2015
762;Local excision or destruction of lesion of facial bone;Destruct facial bone les;32;2015
7631;Partial mandibulectomy;Partial mandibulectomy;32;2015
7639;Partial ostectomy of other facial bone;Part facial ostectom NEC;32;2015
7641;Total mandibulectomy with synchronous reconstruction;Tot mandibulec w reconst;32;2015
7642;Other total mandibulectomy;Total mandibulectomy NEC;32;2015
7643;Other reconstruction of mandible;Mandibular reconst NEC;32;2015
7644;Total ostectomy of other facial bone with synchronous reconstruction;Tot face ostect w recons;32;2015
7645;Other total ostectomy of other facial bone;Tot face bone ostect NEC;32;2015
7646;Other reconstruction of other facial bone;Facial bone reconstr NEC;32;2015
765;Temporomandibular arthroplasty;Temporomand arthroplasty;32;2015
7661;Closed osteoplasty [osteotomy] of mandibular ramus;Cl osteoplasty mand rami;32;2015
7662;Open osteoplasty [osteotomy] of mandibular ramus;Open osteoplas mand rami;32;2015
7663;Osteoplasty [osteotomy] of body of mandible;Osteoplasty mandible bdy;32;2015
7664;Other orthognathic surgery on mandible;Mand orthognathic op NEC;32;2015
7665;Segmental osteoplasty [osteotomy] of maxilla;Seg osteoplasty maxilla;32;2015
7666;Total osteoplasty [osteotomy] of maxilla;Tot osteoplasty maxilla;32;2015
7667;Reduction genioplasty;Reduction genioplasty;32;2015
7668;Augmentation genioplasty;Augmentation genioplasty;32;2015
7669;Other facial bone repair;Facial bone repair NEC;32;2015
7670;Reduction of facial fracture, not otherwise specified;Reduction facial fx NOS;32;2015
7671;Closed reduction of malar and zygomatic fracture;Cl reduct malar/zygo fx;32;2015
7672;Open reduction of malar and zygomatic fracture;Opn reduct malar/zygo fx;32;2015
7673;Closed reduction of maxillary fracture;Cl reduct maxillary fx;32;2015
7674;Open reduction of maxillary fracture;Open reduct maxillary fx;32;2015
7675;Closed reduction of mandibular fracture;Cl reduct mandible fx;32;2015
7676;Open reduction of mandibular fracture;Open reduct mandible fx;32;2015
7677;Open reduction of alveolar fracture;Open reduct alveolar fx;32;2015
7678;Other closed reduction of facial fracture;Cl reduct facial fx NEC;32;2015
7679;Other open reduction of facial fracture;Open reduct face fx NEC;32;2015
7691;Bone graft to facial bone;Bone graft to face bone;32;2015
7692;Insertion of synthetic implant in facial bone;Syn implant to face bone;32;2015
7693;Closed reduction of temporomandibular dislocation;Clos reduct tm dislocat;32;2015
7694;Open reduction of temporomandibular dislocation;Open reduct tm dislocat;32;2015
7695;Other manipulation of temporomandibular joint;Tm manipulation NEC;32;2015
7696;Injection of therapeutic substance into temporomandibular joint;Injec therap sbst tm jnt;32;2015
7697;Removal of internal fixation device from facial bone;Remove int fix face bone;32;2015
7699;Other operations on facial bones and joints;Facial bone/jnt op NEC;32;2015
7700;Sequestrectomy, unspecified site;Sequestrectomy NOS;32;2015
7701;Sequestrectomy, scapula, clavicle, and thorax [ribs and sternum];Chest cage sequestrec;32;2015
7702;Sequestrectomy, humerus;Humerus sequestrectomy;32;2015
7703;Sequestrectomy, radius and ulna;Radius & ulna sequestrec;32;2015
7704;Sequestrectomy, carpals and metacarpals;Metacarp/carp sequestrec;32;2015
7705;Sequestrectomy, femur;Femoral sequestrectomy;32;2015
7706;Sequestrectomy, patella;Patellar sequestrectomy;32;2015
7707;Sequestrectomy, tibia and fibula;Tibia/fibula sequestrec;32;2015
7708;Sequestrectomy, tarsals and metatarsals;Metatar/tar sequestrec;32;2015
7709;Sequestrectomy, other bones;Sequestrectomy NEC;32;2015
7710;Other incision of bone without division, unspecified site;Other bone incision NOS;32;2015
7711;Other incision of bone without division, scapula, clavicle, and thorax [ribs and sternum];Other chest cage incis;32;2015
7712;Other incision of bone without division, humerus;Other humerus incision;32;2015
7713;Other incision of bone without division, radius and ulna;Other radius/ulna incis;32;2015
7714;Other incision of bone without division, carpals and metacarpals;Oth metacarp/carp incis;32;2015
7715;Other incision of bone without division, femur;Other femoral incision;32;2015
7716;Other incision of bone without division, patella;Other patellar incision;32;2015
7717;Other incision of bone without division, tibia and fibula;Other tibia/fibula incis;32;2015
7718;Other incision of bone without division, tarsals and metatarsals;Oth metatars/tars incis;32;2015
7719;Other incision of bone without division, other bones;Bone incis w/o div NEC;32;2015
7720;Wedge osteotomy, unspecified site;Wedge osteotomy NOS;32;2015
7721;Wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum];Chest cage wedg osteotom;32;2015
7722;Wedge osteotomy, humerus;Humerus wedge osteotomy;32;2015
7723;Wedge osteotomy, radius and ulna;Radius/ulna wedg osteoto;32;2015
7724;Wedge osteotomy, carpals and metacarpals;Metacar/car wedg osteoto;32;2015
7725;Wedge osteotomy, femur;Femoral wedge osteotomy;32;2015
7726;Wedge osteotomy, patella;Patellar wedge osteotomy;32;2015
7727;Wedge osteotomy, tibia and fibula;Tibia/fibul wedg osteot;32;2015
7728;Wedge osteotomy, tarsals and metatarsals;Metatar/tar wedg osteot;32;2015
7729;Wedge osteotomy, other bones;Wedge osteotomy NEC;32;2015
7730;Other division of bone, unspecified site;Other bone division NOS;32;2015
7731;Other division of bone, scapula, clavicle, and thorax [ribs and sternum];Chest cage bone div NEC;32;2015
7732;Other division of bone, humerus;Humerus division NEC;32;2015
7733;Other division of bone, radius and ulna;Radius/ulna division NEC;32;2015
7734;Other division of bone, carpals and metacarpals;Metacar/car division NEC;32;2015
7735;Other division of bone, femur;Femoral division NEC;32;2015
7736;Other division of bone, patella;Patellar division NEC;32;2015
7737;Other division of bone, tibia and fibula;Tibia/fibula div NEC;32;2015
7738;Other division of bone, tarsals and metatarsals;Metatar/tar division NEC;32;2015
7739;Other division of bone, other bones;Bone division NEC;32;2015
7740;Biopsy of bone, unspecified site;Bone biopsy NOS;32;2015
7741;Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum];Chest cage bone biopsy;32;2015
7742;Biopsy of bone, humerus;Humerus biopsy;32;2015
7743;Biopsy of bone, radius and ulna;Radius & ulna biopsy;32;2015
7744;Biopsy of bone, carpals and metacarpals;Metacarpal/carpal biopsy;32;2015
7745;Biopsy of bone, femur;Femoral biopsy;32;2015
7746;Biopsy of bone, patella;Patellar biopsy;32;2015
7747;Biopsy of bone, tibia and fibula;Tibia & fibula biopsy;32;2015
7748;Biopsy of bone, tarsals and metatarsals;Metatarsal/tarsal biopsy;32;2015
7749;Biopsy of bone, other bones;Bone biopsy NEC;32;2015
7751;Bunionectomy with soft tissue correction and osteotomy of the first metatarsal;Bunionect/sft/osteotomy;32;2015
7752;Bunionectomy with soft tissue correction and arthrodesis;Bunionect/sft/arthrodes;32;2015
7753;Other bunionectomy with soft tissue correction;Oth bunionect w sft corr;32;2015
7754;Excision or correction of bunionette;Exc correct bunionette;32;2015
7756;Repair of hammer toe;Repair of hammer toe;32;2015
7757;Repair of claw toe;Repair of claw toe;32;2015
7758;Other excision, fusion and repair of toes;Oth exc, fus, repair toe;32;2015
7759;Other bunionectomy;Bunionectomy NEC;32;2015
7760;Local excision of lesion or tissue of bone, unspecified site;Loc exc bone lesion NOS;32;2015
7761;Local excision of lesion or tissue of bone, scapula, clavicle, and thorax [ribs and sternum];Exc chest cage bone les;32;2015
7762;Local excision of lesion or tissue of bone, humerus;Loc exc bone les humerus;32;2015
7763;Local excision of lesion or tissue of bone, radius and ulna;Loc exc les radius/ulna;32;2015
7764;Local excision of lesion or tissue of bone, carpals and metacarpals;Loc exc les metacar/car;32;2015
7765;Local excision of lesion or tissue of bone, femur;Loc exc bone les femur;32;2015
7766;Local excision of lesion or tissue of bone, patella;Loc exc bone les patella;32;2015
7767;Local excision of lesion or tissue of bone, tibia and fibula;Loc exc les tibia/fibula;32;2015
7768;Local excision of lesion or tissue of bone, tarsals and metatarsals;Loc exc les metatar/tar;32;2015
7769;Local excision of lesion or tissue of bone, other bones;Loc exc bone lesion NEC;32;2015
7770;Excision of bone for graft, unspecified site;Excise bone for grft NOS;32;2015
7771;Excision of bone for graft, scapula, clavicle, and thorax [ribs and sternum];Ex chest cage bone-gft;32;2015
7772;Excision of bone for graft, humerus;Excise humerus for graft;32;2015
7773;Excision of bone for graft, radius and ulna;Excis radius/ulna-graft;32;2015
7774;Excision of bone for graft, carpals and metacarpals;Excis metacar/car-graft;32;2015
7775;Excision of bone for graft, femur;Excise femur for graft;32;2015
7776;Excision of bone for graft, patella;Excise patella for graft;32;2015
7777;Excision of bone for graft, tibia and fibula;Excise tib/fib for graft;32;2015
7778;Excision of bone for graft, tarsals and metatarsals;Excis metatar/tar-graft;32;2015
7779;Excision of bone for graft, other bones;Excise bone for gft NEC;32;2015
7780;Other partial ostectomy, unspecified site;Oth part ostectomy NOS;32;2015
7781;Other partial ostectomy, scapula, clavicle, and thorax [ribs and sternum];Oth chest cage ostectomy;32;2015
7782;Other partial ostectomy, humerus;Partial humerectomy NEC;32;2015
7783;Other partial ostectomy, radius and ulna;Part ostect-radius/ulna;32;2015
7784;Other partial ostectomy, carpals and metacarpals;Part ostect-metacar/car;32;2015
7785;Other partial ostectomy, femur;Part ostectomy-femur;32;2015
7786;Other partial ostectomy, patella;Partial patellectomy;32;2015
7787;Other partial ostectomy, tibia and fibula;Part ostect-tibia/fibula;32;2015
7788;Other partial ostectomy, tarsals and metatarsals;Part ostect-metatar/tar;32;2015
7789;Other partial ostectomy, other bones;Partial ostectomy NEC;32;2015
7790;Total ostectomy, unspecified site;Total ostectomy NOS;32;2015
7791;Total ostectomy, scapula, clavicle, and thorax [ribs and sternum];Tot chest cage ostectomy;32;2015
7792;Total ostectomy, humerus;Total ostectomy-humerus;32;2015
7793;Total ostectomy, radius and ulna;Tot ostect-radius/ulna;32;2015
7794;Total ostectomy, carpals and metacarpals;Tot ostect-metacarp/carp;32;2015
7795;Total ostectomy, femur;Tot ostectomy-femur;32;2015
7796;Total ostectomy, patella;Total patellectomy;32;2015
7797;Total ostectomy, tibia and fibula;Tot ostect-tibia/fibula;32;2015
7798;Total ostectomy, tarsals and metatarsals;Tot ostect-metatars/tars;32;2015
7799;Total ostectomy, other bones;Total ostectomy NEC;32;2015
7800;Bone graft, unspecified site;Bone graft NOS;32;2015
7801;Bone graft, scapula, clavicle, and thorax [ribs and sternum];Bone graft to chest cage;32;2015
7802;Bone graft, humerus;Bone graft to humerus;32;2015
7803;Bone graft, radius and ulna;Bone graft-radius/ulna;32;2015
7804;Bone graft, carpals and metacarpals;Bone grft to metacar/car;32;2015
7805;Bone graft, femur;Bone graft to femur;32;2015
7806;Bone graft, patella;Bone graft to patella;32;2015
7807;Bone graft, tibia and fibula;Bone graft-tibia/fibula;32;2015
7808;Bone graft, tarsals and metatarsals;Bone graft-metatar/tar;32;2015
7809;Bone graft, other bones;Bone graft NEC;32;2015
7810;Application of external fixator device, unspecified site;Applic ext fix dev NOS;32;2015
7811;Application of external fixator device, scapula, clavicle, and thorax [ribs and sternum];Appl ext fix-chest cage;32;2015
7812;Application of external fixator device, humerus;Applic ext fix-humerus;32;2015
7813;Application of external fixator device, radius and ulna;Appl ext fix-radius/ulna;32;2015
7814;Application of external fixator device, carpals and metacarpals;Appl ext fix-metacar/car;32;2015
7815;Application of external fixator device, femur;Applic ext fix dev-femur;32;2015
7816;Application of external fixator device, patella;Appl ext fix dev-patella;32;2015
7817;Application of external fixator device, tibia and fibula;Appl ext fix-tib/fibula;32;2015
7818;Application of external fixator device, tarsals and metatarsals;Appl ext fix-metatar/tar;32;2015
7819;Application of external fixator device, other bones;Applic ext fix dev NEC;32;2015
7820;Limb shortening procedures, unspecified site;Limb shorten proc NOS;32;2015
7822;Limb shortening procedures, humerus;Limb short proc-humerus;32;2015
7823;Limb shortening procedures, radius and ulna;Limb shorten-radius/ulna;32;2015
7824;Limb shortening procedures, carpals and metacarpals;Limb shorten-metacar/car;32;2015
7825;Limb shortening procedures, femur;Limb short proc-femur;32;2015
7827;Limb shortening procedures, tibia and fibula;Limb shorten-tib/fibula;32;2015
7828;Limb shortening procedures, tarsals and metatarsals;Limb shorten-metatar/tar;32;2015
7829;Limb shortening procedures, other bones;Limb shorten proc NEC;32;2015
7830;Limb lengthening procedures, unspecified site;Limb lengthen proc NOS;32;2015
7832;Limb lengthening procedures, humerus;Limb length proc-humerus;32;2015
7833;Limb lengthening procedures, radius and ulna;Limb length-radius/ulna;32;2015
7834;Limb lengthening procedures, carpals and metacarpals;Limb length-metacar/car;32;2015
7835;Limb lengthening procedures, femur;Limb length proc-femur;32;2015
7837;Limb lengthening procedures, tibia and fibula;Limb lengthen-tib/fibula;32;2015
7838;Limb lengthening procedures, tarsals and metatarsals;Limb lengthn-metatar/tar;32;2015
7839;Limb lengthening procedures, other bones;Limb lengthen proc NEC;32;2015
7840;Other repair or plastic operations on bone, unspecified site;Oth bone repair/plast op;32;2015
7841;Other repair or plastic operations on bone, scapula, clavicle, and thorax [ribs and sternum];Oth chest cage rep/plast;32;2015
7842;Other repair or plastic operations on bone, humerus;Oth humerus repair/plast;32;2015
7843;Other repair or plastic operations on bone, radius and ulna;Oth rad/uln repair/plast;32;2015
7844;Other repair or plastic operations on bone, carpals and metacarpals;Oth metac/carp rep/plast;32;2015
7845;Other repair or plastic operations on bone, femur;Oth femur repair/plastic;32;2015
