"applno","productno","form","strength","referencedrug","drugname","activeingredient","referencestandard","tecode"
74585,1,"TABLET;ORAL","1.25MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74585,2,"TABLET;ORAL","2.5MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74586,1,"CREAM, SUPPOSITORY;TOPICAL, VAGINAL","2%,100MG",0,"M-ZOLE 7 DUAL PACK","MICONAZOLE NITRATE","0",
74587,1,"TABLET, EXTENDED RELEASE;ORAL","240MG",0,"VERAPAMIL HYDROCHLORIDE","VERAPAMIL HYDROCHLORIDE","0",
74587,2,"TABLET, EXTENDED RELEASE;ORAL","120MG",0,"VERAPAMIL HYDROCHLORIDE","VERAPAMIL HYDROCHLORIDE","0",
74587,3,"TABLET, EXTENDED RELEASE;ORAL","180MG",0,"VERAPAMIL HYDROCHLORIDE","VERAPAMIL HYDROCHLORIDE","0",
74588,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74589,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74590,1,"TABLET;ORAL","50MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74590,2,"TABLET;ORAL","25MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74590,3,"TABLET;ORAL","100MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74590,4,"TABLET;ORAL","12.5MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74591,1,"TABLET;ORAL","1.5MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74591,2,"TABLET;ORAL","3MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74591,3,"TABLET;ORAL","4.5MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74591,4,"TABLET;ORAL","6MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74593,1,"INJECTABLE;INJECTION","2MG/ML",0,"ETOMIDATE","ETOMIDATE","0",
74594,1,"TABLET;ORAL","1.25MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74594,2,"TABLET;ORAL","2.5MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74596,1,"INJECTABLE;INJECTION","EQ 1GM BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74596,2,"INJECTABLE;INJECTION","EQ 500MG BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74597,1,"TABLET;ORAL","8MG",0,"HYDROMORPHONE HYDROCHLORIDE","HYDROMORPHONE HYDROCHLORIDE","0",
74597,3,"TABLET;ORAL","4MG",0,"HYDROMORPHONE HYDROCHLORIDE","HYDROMORPHONE HYDROCHLORIDE","0",
74598,1,"INJECTABLE;INJECTION","10MG/ML",0,"HYDROMORPHONE HYDROCHLORIDE","HYDROMORPHONE HYDROCHLORIDE","0",
74600,1,"CAPSULE;ORAL","25MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74600,2,"CAPSULE;ORAL","50MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74600,3,"CAPSULE;ORAL","75MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74601,1,"INJECTABLE;INJECTION","5MG/ML",0,"DIPYRIDAMOLE","DIPYRIDAMOLE","0",
74602,1,"SOLUTION;ORAL","10GM/15ML",0,"LACTULOSE","LACTULOSE","0",
74603,1,"SOLUTION;ORAL, RECTAL","10GM/15ML",0,"GENERLAC","LACTULOSE","0",
74604,1,"TABLET;ORAL","500MG",0,"DIFLUNISAL","DIFLUNISAL","0",
74610,1,"SOLUTION;ORAL","EQ 300MG BASE/5ML",0,"CIMETIDINE HYDROCHLORIDE","CIMETIDINE HYDROCHLORIDE","0",
74612,1,"FILM, EXTENDED RELEASE;TRANSDERMAL","21MG/24HR",0,"NICOTINE","NICOTINE","0",
74612,2,"FILM, EXTENDED RELEASE;TRANSDERMAL","7MG/24HR",0,"NICOTINE","NICOTINE","0",
74612,3,"FILM, EXTENDED RELEASE;TRANSDERMAL","14MG/24HR",0,"NICOTINE","NICOTINE","0",
74613,1,"INJECTABLE;INJECTION","0.25MG/ML",0,"BUMETANIDE","BUMETANIDE","0",
74615,1,"TABLET;ORAL","600MG",0,"GEMFIBROZIL","GEMFIBROZIL","0",
74616,1,"INJECTABLE;INJECTION","EQ 5MG BASE/ML",0,"AMRINONE LACTATE","INAMRINONE LACTATE","0",
74617,1,"INJECTABLE;INJECTION","5MG/ML",0,"DILTIAZEM HYDROCHLORIDE","DILTIAZEM HYDROCHLORIDE","1",
74619,1,"TABLET;ORAL","5MG",0,"GLIPIZIDE","GLIPIZIDE","0",
74619,2,"TABLET;ORAL","10MG",0,"GLIPIZIDE","GLIPIZIDE","0",
74620,1,"INJECTABLE;INJECTION","1MG/ML",0,"BUTORPHANOL TARTRATE PRESERVATIVE FREE","BUTORPHANOL TARTRATE","0",
74620,2,"INJECTABLE;INJECTION","2MG/ML",0,"BUTORPHANOL TARTRATE PRESERVATIVE FREE","BUTORPHANOL TARTRATE","0",
74621,1,"TABLET;ORAL","40MG",0,"MEGESTROL ACETATE","MEGESTROL ACETATE","0",
74621,2,"TABLET;ORAL","20MG",0,"MEGESTROL ACETATE","MEGESTROL ACETATE","0",
74623,1,"SOLUTION;ORAL","10GM/15ML",0,"LACTULOSE","LACTULOSE","0",
74625,1,"TABLET;ORAL","5MG",0,"OXYBUTYNIN CHLORIDE","OXYBUTYNIN CHLORIDE","0",
74626,1,"INJECTABLE;INJECTION","1MG/ML",0,"BUTORPHANOL TARTRATE PRESERVATIVE FREE","BUTORPHANOL TARTRATE","1",
74626,2,"INJECTABLE;INJECTION","2MG/ML",0,"BUTORPHANOL TARTRATE PRESERVATIVE FREE","BUTORPHANOL TARTRATE","1",
74629,1,"INJECTABLE;INJECTION","41%",0,"IOPAMIDOL","IOPAMIDOL","0",
74629,2,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL","IOPAMIDOL","0",
74629,3,"INJECTABLE;INJECTION","76%",0,"IOPAMIDOL","IOPAMIDOL","0",
74629,4,"INJECTABLE;INJECTION","51%",0,"IOPAMIDOL","IOPAMIDOL","0",
74631,1,"TABLET;ORAL","EQ 2.5MG BASE",0,"BROMOCRIPTINE MESYLATE","BROMOCRIPTINE MESYLATE","0",
74632,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE","ATRACURIUM BESYLATE","0",
74633,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE PRESERVATIVE FREE","ATRACURIUM BESYLATE","0",
74634,1,"INJECTABLE;INJECTION","EQ 1.25GM BASE/100ML",0,"DOBUTAMINE HYDROCHLORIDE","DOBUTAMINE HYDROCHLORIDE","0",
74635,1,"TABLET;ORAL","EQ 200MG BASE",0,"NAPROXEN SODIUM","NAPROXEN SODIUM","0",
74636,1,"INJECTABLE;INJECTION","41%",0,"IOPAMIDOL-200 IN PLASTIC CONTAINER","IOPAMIDOL","0",
74636,2,"INJECTABLE;INJECTION","51%",0,"IOPAMIDOL-250 IN PLASTIC CONTAINER","IOPAMIDOL","0",
74636,3,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL-300 IN PLASTIC CONTAINER","IOPAMIDOL","0",
74636,4,"INJECTABLE;INJECTION","76%",0,"IOPAMIDOL-370 IN PLASTIC CONTAINER","IOPAMIDOL","0",
74637,1,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL-300 IN PLASTIC CONTAINER","IOPAMIDOL","0",
74638,1,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL-300","IOPAMIDOL","0",
74639,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE PRESERVATIVE FREE","ATRACURIUM BESYLATE","0",
74640,1,"TABLET;ORAL","12.5MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74640,2,"TABLET;ORAL","25MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74640,3,"TABLET;ORAL","50MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74640,4,"TABLET;ORAL","100MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74641,1,"TABLET;ORAL","5MG",0,"SELEGILINE HYDROCHLORIDE","SELEGILINE HYDROCHLORIDE","0",
74642,1,"CAPSULE;ORAL","20MG",0,"NICARDIPINE HYDROCHLORIDE","NICARDIPINE HYDROCHLORIDE","0",
74642,2,"CAPSULE;ORAL","30MG",0,"NICARDIPINE HYDROCHLORIDE","NICARDIPINE HYDROCHLORIDE","1",
74643,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74644,1,"TABLET;ORAL","50MG",0,"METOPROLOL TARTRATE","METOPROLOL TARTRATE","0",
74644,2,"TABLET;ORAL","100MG",0,"METOPROLOL TARTRATE","METOPROLOL TARTRATE","0",
74646,1,"TABLET;ORAL","EQ 200MG BASE",0,"NAPROXEN SODIUM","NAPROXEN SODIUM","0",
74647,1,"TABLET;ORAL","50MG",0,"FLURBIPROFEN","FLURBIPROFEN","0",
74647,2,"TABLET;ORAL","100MG",0,"FLURBIPROFEN","FLURBIPROFEN","0",
74648,1,"SOLUTION;ORAL","0.5MG/5ML",0,"LORAZEPAM","LORAZEPAM","0",
74649,1,"TABLET;ORAL","200MG",0,"CARBAMAZEPINE","CARBAMAZEPINE","0",
74650,1,"SUSPENSION;ORAL","200MG/5ML;40MG/5ML",0,"SULFAMETHOXAZOLE AND TRIMETHOPRIM","SULFAMETHOXAZOLE; TRIMETHOPRIM","1",
74653,1,"SOLUTION;ORAL","5MG/5ML",0,"HYDROMORPHONE HYDROCHLORIDE","HYDROMORPHONE HYDROCHLORIDE","0",
74654,1,"TABLET;ORAL","385MG;30MG;25MG",0,"ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","0",
74654,2,"TABLET;ORAL","770MG;60MG;50MG",0,"ORPHENADRINE CITRATE, ASPIRIN, AND CAFFEINE","ASPIRIN; CAFFEINE; ORPHENADRINE CITRATE","1",
74655,1,"CAPSULE;ORAL","EQ 150MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74655,2,"CAPSULE;ORAL","EQ 300MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","1",
74656,1,"INJECTABLE;INJECTION","1MG/ML",0,"CISPLATIN","CISPLATIN","0",
74657,1,"TABLET;ORAL","EQ 1MG BASE",0,"TERAZOSIN HYDROCHLORIDE","TERAZOSIN HYDROCHLORIDE","0",
74657,2,"TABLET;ORAL","EQ 2MG BASE",0,"TERAZOSIN HYDROCHLORIDE","TERAZOSIN HYDROCHLORIDE","0",
74657,3,"TABLET;ORAL","EQ 5MG BASE",0,"TERAZOSIN HYDROCHLORIDE","TERAZOSIN HYDROCHLORIDE","0",
74657,4,"TABLET;ORAL","EQ 10MG BASE",0,"TERAZOSIN HYDROCHLORIDE","TERAZOSIN HYDROCHLORIDE","0",
74658,1,"TABLET;ORAL","400MG",0,"ACYCLOVIR","ACYCLOVIR","0",
74658,2,"TABLET;ORAL","800MG",0,"ACYCLOVIR","ACYCLOVIR","0",
74661,1,"TABLET;ORAL","EQ 200MG BASE",0,"NAPROXEN SODIUM","NAPROXEN SODIUM","0",
74662,1,"TABLET;ORAL","EQ 150MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74662,2,"TABLET;ORAL","EQ 300MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74663,1,"INJECTABLE;INJECTION","EQ 500MG BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74663,2,"INJECTABLE;INJECTION","EQ 1GM BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74664,1,"SOLUTION;ORAL","EQ 300MG BASE/5ML",0,"CIMETIDINE HYDROCHLORIDE","CIMETIDINE HYDROCHLORIDE","1",
74665,1,"TABLET;ORAL","1.25MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74665,2,"TABLET;ORAL","2.5MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74667,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.25% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74668,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.5% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74670,1,"CAPSULE;ORAL","20MG",0,"NICARDIPINE HYDROCHLORIDE","NICARDIPINE HYDROCHLORIDE","0",
74670,2,"CAPSULE;ORAL","30MG",0,"NICARDIPINE HYDROCHLORIDE","NICARDIPINE HYDROCHLORIDE","0",
74672,1,"TABLET;ORAL","5MG",0,"SELEGILINE HYDROCHLORIDE","SELEGILINE HYDROCHLORIDE","0",
74673,1,"TABLET;ORAL","EQ 1MG BASE",0,"GUANFACINE HYDROCHLORIDE","GUANFACINE HYDROCHLORIDE","0",
74673,2,"TABLET;ORAL","EQ 2MG BASE",0,"GUANFACINE HYDROCHLORIDE","GUANFACINE HYDROCHLORIDE","0",
74674,1,"CAPSULE;ORAL","200MG",0,"ACYCLOVIR","ACYCLOVIR","0",
74677,1,"TABLET;ORAL","50MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74677,2,"TABLET;ORAL","25MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74677,3,"TABLET;ORAL","100MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74677,4,"TABLET;ORAL","12.5MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74679,1,"INJECTABLE;INJECTION","51%",0,"IOPAMIDOL-250","IOPAMIDOL","0",
74679,2,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL-300","IOPAMIDOL","0",
74679,3,"INJECTABLE;INJECTION","76%",0,"IOPAMIDOL-370","IOPAMIDOL","0",
74680,1,"TABLET;ORAL","EQ 150MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74680,2,"TABLET;ORAL","EQ 300MG BASE",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74681,1,"TABLET;ORAL","50MG",0,"FLUCONAZOLE","FLUCONAZOLE","0",
74681,2,"TABLET;ORAL","100MG",0,"FLUCONAZOLE","FLUCONAZOLE","0",
74681,3,"TABLET;ORAL","150MG",0,"FLUCONAZOLE","FLUCONAZOLE","0",
74681,4,"TABLET;ORAL","200MG",0,"FLUCONAZOLE","FLUCONAZOLE","0",
74686,1,"TABLET;ORAL","1.5MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74686,2,"TABLET;ORAL","3MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74686,3,"TABLET;ORAL","4.5MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74686,4,"TABLET;ORAL","6MG",0,"GLYBURIDE (MICRONIZED)","GLYBURIDE","0",
74688,1,"INJECTABLE;INJECTION","10MG/VIAL",0,"VECURONIUM BROMIDE","VECURONIUM BROMIDE","0",
74688,2,"INJECTABLE;INJECTION","20MG/VIAL",0,"VECURONIUM BROMIDE","VECURONIUM BROMIDE","0",
74694,1,"CAPSULE;ORAL","25MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74694,2,"CAPSULE;ORAL","50MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74694,3,"CAPSULE;ORAL","75MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74698,1,"TABLET;ORAL","10MG",0,"BACLOFEN","BACLOFEN","0",
74698,2,"TABLET;ORAL","20MG",0,"BACLOFEN","BACLOFEN","0",
74699,1,"TABLET;ORAL","650MG;EQ 25MG BASE",0,"ACETAMINOPHEN AND PENTAZOCINE HYDROCHLORIDE","ACETAMINOPHEN; PENTAZOCINE HYDROCHLORIDE","0",
74700,1,"TABLET;ORAL","0.5MG",0,"BUMETANIDE","BUMETANIDE","0",
74700,2,"TABLET;ORAL","1MG",0,"BUMETANIDE","BUMETANIDE","0",
74700,3,"TABLET;ORAL","2MG",0,"BUMETANIDE","BUMETANIDE","1",
74701,1,"CAPSULE;ORAL","25MG;37.5MG",0,"TRIAMTERENE AND HYDROCHLOROTHIAZIDE","HYDROCHLOROTHIAZIDE; TRIAMTERENE","0",
74702,1,"SYRUP;ORAL","10MG/5ML",0,"METAPROTERENOL SULFATE","METAPROTERENOL SULFATE","0",
74703,1,"SOLUTION;ORAL","EQ 5MG BASE/5ML",0,"METOCLOPRAMIDE HYDROCHLORIDE","METOCLOPRAMIDE HYDROCHLORIDE","1",
74706,1,"SOLUTION/DROPS;OPHTHALMIC","4%",0,"CROMOLYN SODIUM","CROMOLYN SODIUM","1",
74707,1,"GUM, CHEWING;BUCCAL","EQ 4MG BASE",0,"NICOTINE POLACRILEX","NICOTINE POLACRILEX","0",
74711,1,"CAPSULE;ORAL","150MG",0,"MEXILETINE HYDROCHLORIDE","MEXILETINE HYDROCHLORIDE","0",
74711,2,"CAPSULE;ORAL","200MG",0,"MEXILETINE HYDROCHLORIDE","MEXILETINE HYDROCHLORIDE","0",
74711,3,"CAPSULE;ORAL","250MG",0,"MEXILETINE HYDROCHLORIDE","MEXILETINE HYDROCHLORIDE","0",
74712,1,"FOR SOLUTION;ORAL","10GM/PACKET",0,"LACTULOSE","LACTULOSE","1",
74712,2,"FOR SOLUTION;ORAL","20GM/PACKET",0,"LACTULOSE","LACTULOSE","1",
74713,1,"INJECTABLE;INJECTION","10MG/VIAL",0,"CISPLATIN","CISPLATIN","0",
74713,2,"INJECTABLE;INJECTION","50MG/VIAL",0,"CISPLATIN","CISPLATIN","0",
74719,1,"INJECTABLE; INJECTION","10MG/ML",0,"PROPOFOL","PROPOFOL",".",
74720,1,"INJECTABLE;INJECTION","EQ 25MG BASE/ML",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74721,1,"CONCENTRATE;ORAL","EQ 10MG BASE/ML",0,"DOXEPIN HYDROCHLORIDE","DOXEPIN HYDROCHLORIDE","0",
74722,1,"TABLET;ORAL","1.25MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74722,2,"TABLET;ORAL","2.5MG",0,"INDAPAMIDE","INDAPAMIDE","0",
74723,1,"TABLET, DELAYED RELEASE;ORAL","50MG",0,"DICLOFENAC SODIUM","DICLOFENAC SODIUM","0",
74725,1,"CONCENTRATE;ORAL","5MG/ML",0,"FLUPHENAZINE HYDROCHLORIDE","FLUPHENAZINE HYDROCHLORIDE","1",
74726,1,"TABLET, EXTENDED RELEASE;ORAL","20MEQ",0,"KLOR-CON M20","POTASSIUM CHLORIDE","1",
74726,2,"TABLET, EXTENDED RELEASE;ORAL","10MEQ",0,"KLOR-CON M10","POTASSIUM CHLORIDE","0",
74726,3,"TABLET, EXTENDED RELEASE;ORAL","15MEQ",0,"KLOR-CON M15","POTASSIUM CHLORIDE","0",
74727,1,"CAPSULE;ORAL","200MG",0,"ACYCLOVIR","ACYCLOVIR","0",
74728,1,"INJECTABLE;INJECTION","1MG/0.2ML",0,"LEUPROLIDE ACETATE","LEUPROLIDE ACETATE","1",
74729,1,"TABLET;ORAL","EQ 600MG BASE",0,"TOLMETIN SODIUM","TOLMETIN SODIUM","0",
74730,1,"SOLUTION;ORAL","1MG/5ML",0,"LOPERAMIDE HYDROCHLORIDE","LOPERAMIDE HYDROCHLORIDE","0",
74731,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74731,2,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR WOMEN)","MINOXIDIL","0",
74732,1,"TABLET;ORAL","EQ 20MG BASE",0,"TAMOXIFEN CITRATE","TAMOXIFEN CITRATE","0",
74732,2,"TABLET;ORAL","EQ 10MG BASE",0,"TAMOXIFEN CITRATE","TAMOXIFEN CITRATE","0",
74734,1,"INJECTABLE;INJECTION","61%",0,"IOPAMIDOL","IOPAMIDOL","0",
74734,2,"INJECTABLE;INJECTION","76%",0,"IOPAMIDOL","IOPAMIDOL","0",
74735,1,"INJECTABLE;INJECTION","1MG/ML",0,"CISPLATIN","CISPLATIN","1",
74736,1,"TABLET;ORAL","EQ 0.5MG BASE;EQ 50MG BASE",0,"NALOXONE HYDROCHLORIDE AND PENTAZOCINE HYDROCHLORIDE","NALOXONE HYDROCHLORIDE; PENTAZOCINE HYDROCHLORIDE","1",
74737,1,"TABLET;ORAL","12.5MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74737,2,"TABLET;ORAL","25MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74737,3,"TABLET;ORAL","50MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74737,4,"TABLET;ORAL","100MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74738,1,"SUSPENSION;ORAL","200MG/5ML",0,"ACYCLOVIR","ACYCLOVIR","0",
74739,1,"TABLET;ORAL","200MG",0,"AMIODARONE HYDROCHLORIDE","AMIODARONE HYDROCHLORIDE","0",
74740,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE","ATRACURIUM BESYLATE","0",
74741,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE PRESERVATIVE FREE","ATRACURIUM BESYLATE","0",
74743,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR WOMEN)","MINOXIDIL","0",
74743,2,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74744,1,"TABLET;ORAL","5MG",0,"SELEGILINE HYDROCHLORIDE","SELEGILINE HYDROCHLORIDE","0",
74745,1,"TABLET;ORAL","40MG",0,"MEGESTROL ACETATE","MEGESTROL ACETATE","0",
74746,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.25% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74747,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.5% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74748,1,"TABLET;ORAL","50MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74748,2,"TABLET;ORAL","25MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74748,3,"TABLET;ORAL","100MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74748,4,"TABLET;ORAL","12.5MG",0,"CAPTOPRIL","CAPTOPRIL","0",
74749,1,"SYRUP;ORAL","EQ 2MG BASE/5ML",0,"ALBUTEROL SULFATE","ALBUTEROL SULFATE","0",
74750,1,"CAPSULE;ORAL","200MG",0,"ACYCLOVIR","ACYCLOVIR","0",
74751,1,"CAPSULE;ORAL","25MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74751,2,"CAPSULE;ORAL","50MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74751,3,"CAPSULE;ORAL","75MG",0,"CLOMIPRAMINE HYDROCHLORIDE","CLOMIPRAMINE HYDROCHLORIDE","0",
74752,1,"CAPSULE, EXTENDED RELEASE;ORAL","180MG",0,"CARTIA XT","DILTIAZEM HYDROCHLORIDE","0",
74752,2,"CAPSULE, EXTENDED RELEASE;ORAL","120MG",0,"CARTIA XT","DILTIAZEM HYDROCHLORIDE","0",
74752,3,"CAPSULE, EXTENDED RELEASE;ORAL","240MG",0,"CARTIA XT","DILTIAZEM HYDROCHLORIDE","0",
74752,4,"CAPSULE, EXTENDED RELEASE;ORAL","300MG",0,"CARTIA XT","DILTIAZEM HYDROCHLORIDE","0",
74753,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE","ATRACURIUM BESYLATE","0",
74754,1,"TABLET;ORAL","10MG",0,"KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","0",
74755,1,"SOLUTION;INHALATION","0.02%",0,"IPRATROPIUM BROMIDE","IPRATROPIUM BROMIDE","0",
74756,1,"TABLET;ORAL","5MG",0,"SELEGILINE HYDROCHLORIDE","SELEGILINE HYDROCHLORIDE","0",
74757,1,"SOLUTION;ORAL","EQ 300MG BASE/5ML",0,"CIMETIDINE HYDROCHLORIDE","CIMETIDINE HYDROCHLORIDE","0",
74758,1,"INJECTABLE;INJECTION","EQ 500MG BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74758,2,"INJECTABLE;INJECTION","EQ 1GM BASE/VIAL",0,"ACYCLOVIR SODIUM","ACYCLOVIR SODIUM","0",
74759,1,"SYRUP;ORAL","1.25GM/5ML",0,"AMINOCAPROIC ACID","AMINOCAPROIC ACID","0",
74760,1,"CREAM;VAGINAL","2%",0,"MICONAZOLE NITRATE","MICONAZOLE NITRATE","0",
74761,1,"TABLET;ORAL","10MG",0,"KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","1",
74762,1,"TABLET;ORAL","EQ 1MG BASE",0,"GUANFACINE HYDROCHLORIDE","GUANFACINE HYDROCHLORIDE","0",
74762,2,"TABLET;ORAL","EQ 2MG BASE",0,"GUANFACINE HYDROCHLORIDE","GUANFACINE HYDROCHLORIDE","0",
74764,1,"INJECTABLE;INJECTION","EQ 25MG BASE/ML",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74767,1,"SOLUTION;TOPICAL","2%",0,"MINOXIDIL (FOR MEN)","MINOXIDIL","0",
74768,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE PRESERVATIVE FREE","ATRACURIUM BESYLATE","0",
74769,1,"TABLET, EXTENDED RELEASE;ORAL","100MG",0,"MORPHINE SULFATE","MORPHINE SULFATE","0",
74769,2,"TABLET, EXTENDED RELEASE;ORAL","200MG",0,"MORPHINE SULFATE","MORPHINE SULFATE","0",
74771,1,"POWDER;ORAL","EQ 4GM RESIN/PACKET",0,"CHOLESTYRAMINE","CHOLESTYRAMINE","0",
74771,2,"POWDER;ORAL","EQ 4GM RESIN/SCOOPFUL",0,"CHOLESTYRAMINE","CHOLESTYRAMINE","0",
74776,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.5% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74777,1,"INJECTABLE;INJECTION","EQ 25MG BASE/ML",0,"RANITIDINE HYDROCHLORIDE","RANITIDINE HYDROCHLORIDE","0",
74778,1,"SOLUTION/DROPS;OPHTHALMIC","EQ 0.25% BASE",0,"TIMOLOL MALEATE","TIMOLOL MALEATE","0",
74779,1,"SOLUTION/DROPS;OPHTHALMIC","0.25%",0,"AKBETA","LEVOBUNOLOL HYDROCHLORIDE","0",
74780,1,"SOLUTION/DROPS;OPHTHALMIC","0.5%",0,"AKBETA","LEVOBUNOLOL HYDROCHLORIDE","0",
74782,1,"CAPSULE;ORAL","200MG",0,"IBUPROFEN","IBUPROFEN","0",
74784,1,"INJECTABLE;INJECTION","10MG/ML",0,"ATRACURIUM BESYLATE","ATRACURIUM BESYLATE","0",
74787,1,"TABLET;ORAL","100MG",0,"LABETALOL HYDROCHLORIDE","LABETALOL HYDROCHLORIDE","0",
74787,2,"TABLET;ORAL","200MG",0,"LABETALOL HYDROCHLORIDE","LABETALOL HYDROCHLORIDE","0",
